is_medicaid,is_tele_opt,Quad,Region,pos_sales_mean,pos_sales_std,pos_sales_median,pos_sales_p25,pos_sales_p75,utilization_mean,utilization_std,utilization_median,utilization_p25,utilization_p75,asp_mean,asp_std,asp_median,asp_p25,asp_p75,eo_pct_mean,eo_pct_std,eo_pct_median,eo_pct_p25,eo_pct_p75,epp_pct_mean,epp_pct_std,epp_pct_median,epp_pct_p25,epp_pct_p75,ri_pct_mean,ri_pct_std,ri_pct_median,ri_pct_p25,ri_pct_p75,mas_pct_mean,mas_pct_std,mas_pct_median,mas_pct_p25,mas_pct_p75,appts_created_mean,appts_created_std,appts_created_median,appts_created_p25,appts_created_p75,patient_fallout_mean,patient_fallout_std,patient_fallout_median,patient_fallout_p25,patient_fallout_p75,comp_exam_pct_mean,comp_exam_pct_std,comp_exam_pct_median,comp_exam_pct_p25,comp_exam_pct_p75
0.0,0.0,"3. Low Supply, High Demand",Region 1,28872.350378125004,10332.032373814258,28881.42875,22551.063575,34708.207875,0.7911007324828943,0.1236765133427932,0.7916666666666666,0.7120202394174997,0.875,420.0603202568578,81.42332356438888,411.1460485369364,366.90489662642045,457.36776982834505,0.3006345566704561,0.08696686212906689,0.3,0.24324324324324326,0.3598150483396385,0.6307777286196401,0.16238596091016894,0.6371473354231976,0.5248017415642979,0.7413793103448276,0.8211717387847383,0.15194385656474893,0.84375,0.7217668488160291,0.9324324324324325,0.5482230257101833,0.22344072752990743,0.5238095238095238,0.4117647058823529,0.6666666666666666,101.24107142857143,32.61231758803488,101.0,82.0,121.25,13.041666666666666,8.434797109898172,12.0,7.0,18.0,0.6799162407759859,0.0868895731323992,0.6818181818181818,0.624690594059406,0.7396875
0.0,0.0,"3. Low Supply, High Demand",Region 2,32011.129575210085,11646.246723119166,30981.71745,24288.906349999997,38551.842125,0.831010113844908,0.12162714441037724,0.8380952380952381,0.7528872958980486,0.9052631578947369,416.29696222013325,110.68101452120487,403.95466105263154,356.10096275510205,454.0838094434022,0.30990352215953826,0.08030658621911384,0.3048780487804878,0.25374469036440866,0.36363636363636365,0.5185385160891572,0.20162237796814586,0.5192307692307693,0.37142857142857144,0.6632653061224489,0.7795822980629988,0.14043765329608943,0.7936507936507936,0.6981522777954763,0.8766058683584457,0.5603764278108674,0.20676659461548078,0.5625,0.435340022296544,0.6875,127.6218487394958,35.56575206176616,125.0,102.0,149.0,18.906162464985993,10.344738883114616,18.5,12.0,24.0,0.7124374612986946,0.07757290363242972,0.723404255319149,0.6770833333333334,0.759493670886076
0.0,0.0,"3. Low Supply, High Demand",Region 3,28016.19022707182,9957.77777379219,27235.994899999998,21395.308975,33698.6017,0.7980589950020799,0.13306101249542843,0.8070235487404163,0.7234313171283211,0.8725961538461539,373.12996834097066,78.6043778293293,361.21495300038714,317.2582493139098,415.4735204637097,0.28941627520245394,0.08793587700963779,0.2857142857142857,0.23609625668449197,0.3490566037735849,0.5738731570979856,0.19215728395990836,0.6116780045351474,0.4582480818414322,0.724353448275862,0.7232984648087376,0.1693636194417266,0.7214052287581699,0.5930232558139535,0.8531205164992826,0.5505245485481668,0.37045481583050144,0.5,0.375,0.6470588235294118,125.95879120879121,43.393147377277764,121.0,93.0,149.25,21.27747252747253,14.595083446555398,19.0,12.0,28.0,0.7072325376491915,0.10347641713547329,0.6961873638344227,0.6485958614864865,0.7636721546170365
0.0,0.0,"3. Low Supply, High Demand",Region 4,28000.670711607145,9176.66067462155,27252.53765,22619.755125,34297.16545,0.7939014422726762,0.12397273620654903,0.79268525592055,0.71875,0.869139344262295,381.8497108755579,72.36108825180338,382.1653665995116,317.1219576520708,435.99065751378674,0.2989371974942694,0.07439873082053552,0.29179600886917956,0.25411080192259045,0.34615384615384615,0.60687229793474,0.15105622334203317,0.5953824626865671,0.4942554131683606,0.7232031574574158,0.8276023244509256,0.15081679134787862,0.850531914893617,0.7723118279569893,0.9189342403628118,0.3997728483916493,0.19072952321889067,0.37797619047619047,0.28,0.5303921568627451,117.02232142857143,36.83747411969962,112.0,91.0,139.25,19.651785714285715,12.778000869226975,17.5,12.0,24.0,0.6751690910066694,0.06952977025151638,0.6795494149863082,0.638928486576384,0.7146915584415585
0.0,0.0,"3. Low Supply, High Demand",Region 5,29481.872122321427,10736.787824513402,29581.5734,21410.282375,36527.3398,0.821046321664298,0.16695865699594767,0.828125,0.7343452447630783,0.8978965003723008,409.8321231412765,140.2728866627853,398.0813766025641,355.9450041196013,448.8828113204657,0.3295262127263631,0.09691889331543709,0.3181818181818182,0.2643135979180221,0.3875,0.5668939195305283,0.20837094610580265,0.5663522012578617,0.4281701444622793,0.7201470588235294,0.7362668402590301,0.19407069641523775,0.7538461538461538,0.6312929061784897,0.857563025210084,0.49734361183767434,0.21551569769726397,0.47619047619047616,0.34782608695652173,0.631578947368421,120.01785714285714,41.638852259133536,118.0,92.0,144.0,16.991071428571427,11.2737212358909,15.5,10.0,22.0,0.691671336937457,0.083358110910073,0.7,0.6507165973185391,0.7426449787835927
0.0,0.0,"4. Low Supply, Low Demand",Region 1,22421.410017281105,9247.13776239011,21615.59935,15891.443125000002,28239.838625,0.6423659007402461,0.14825718354634285,0.6410256410256411,0.5466666666666666,0.75,445.1715097579106,108.7253561535814,428.92822661637933,367.0287802625544,500.8973414408867,0.2990615653079995,0.10120830750488777,0.3017370470200659,0.2234660033167496,0.3712490622655664,0.6214765802765841,0.18964478560254652,0.6328626444159178,0.5,0.75,0.813045047471464,0.17966781228145873,0.8571428571428571,0.708079268292683,0.9277950310559007,0.592073601654802,0.29806990789215787,0.5384615384615384,0.41594827586206895,0.7398316970546984,84.58294930875576,33.86195020448474,83.0,62.0,104.0,13.138248847926267,9.568967484936405,11.0,6.0,18.0,0.6760646178903391,0.0742062479211786,0.6772513440860215,0.6264215741470556,0.7258616880247459
0.0,0.0,"4. Low Supply, Low Demand",Region 2,27059.327655462184,8179.178968144424,27161.5905,21555.63795,32227.124675,0.6897071517576941,0.12577728831983018,0.6867732558139534,0.6026479416809606,0.7908008658008658,418.44714711753386,76.49848070584423,410.1420306152705,364.96515625,470.45396548108556,0.3200451785138731,0.08406671316263462,0.3181818181818182,0.26519607843137255,0.38350456621004564,0.45252769986591834,0.1697191780568912,0.45633104500381383,0.3215799031476998,0.5767140468227424,0.6727324954834851,0.1833437254631961,0.679622641509434,0.5523291925465839,0.8052536231884058,0.4523293170098202,0.2138691715830296,0.45227272727272727,0.30518394648829433,0.5698757763975155,109.78991596638656,29.752955800993323,106.0,89.0,127.75,19.126050420168067,11.253919802330131,17.0,12.0,27.0,0.724426620096723,0.07062727556451139,0.7300904977375565,0.6793623520427644,0.7787467700258398
0.0,0.0,"4. Low Supply, Low Demand",Region 3,21005.066510726643,8120.327987072462,21742.0738,15605.1773,26665.9302,0.6547261143562224,0.12859364156275535,0.6538461538461539,0.5673774954627949,0.7355445988346032,417.55336668164745,74.69288000206858,411.6106842105263,365.6776017857143,465.2836244047619,0.3050219206555183,0.08912647044590381,0.2972972972972973,0.24588394062078273,0.3693957115009746,0.6075057070866938,0.18061855296958332,0.6052631578947368,0.49709302325581395,0.7238031914893617,0.8767904777802363,0.17118654003389613,0.875,0.7670542635658915,0.9821428571428571,0.45687908881797873,0.22093295297141333,0.44590643274853803,0.3157894736842105,0.5714285714285714,86.18556701030928,30.206985911657014,87.0,70.0,106.0,18.29553264604811,10.744137806976877,18.0,12.0,24.0,0.6951534812045919,0.09371590178478872,0.6923076923076923,0.6357493857493857,0.75
0.0,0.0,"4. Low Supply, Low Demand",Region 4,26599.6961175,10692.201299914792,25672.49885,19162.431675,33477.64475,0.6496767734267564,0.1330852303421135,0.6581737531104619,0.5635734491816529,0.7388055034396498,431.66049890170495,107.58544585120463,416.7692316017316,355.48069662438627,490.8797199015471,0.3020961002900619,0.0875173221341226,0.2987012987012987,0.2351440576230492,0.3617938371239912,0.5848087114715745,0.1695775640411849,0.5980769230769231,0.4801587301587301,0.7142857142857143,0.871367803583792,0.16543743174804346,0.8823529411764706,0.767070757050965,0.9710227272727273,0.3875480835330919,0.1981685329144133,0.4,0.26521739130434785,0.5,99.84642857142858,29.99882891552807,100.5,82.0,119.0,18.65357142857143,9.138401472052635,18.0,13.0,24.0,0.6737713666199366,0.07559655790244138,0.6666666666666666,0.6247133027522935,0.7192950581395349
0.0,0.0,"4. Low Supply, Low Demand",Region 5,23983.885057653064,8174.978373709943,23318.719250000002,18439.090725000002,29379.223025,0.6877224789028172,0.12967294044339617,0.6989583333333333,0.5973056793952316,0.7794471153846154,448.4026921747619,94.46863895945667,426.7996536480048,383.3941761746143,501.76292218045114,0.30544696866230664,0.10583458675561139,0.2970861486486487,0.23831500392772975,0.3689556331006979,0.5415966880772559,0.16780566288549234,0.5419580419580419,0.44722844344904816,0.6564732142857143,0.6888676242419117,0.13859726938702213,0.7018518518518518,0.6025862068965517,0.7885292524377031,0.5147916835913378,0.2249709184523578,0.5,0.35928571428571426,0.6488095238095238,88.42857142857143,24.971778943233968,90.0,70.75,104.0,12.607142857142858,8.381527307120102,13.0,6.0,18.0,0.7018273513158921,0.05917221210403833,0.7037037037037037,0.6666666666666666,0.7352941176470589
